"","code","id","country","year","law","gdpcap","oda","polity","vote_un","conflict","ciri_physical","ciri_empower","ngo_member","compete","yrsoffc","party_orient","opposition","region_context","common_law"
"2887","ZAF",189,"South Africa",1994,0,4519.51,4.7e+08,19,0.365385,0,2,11,1270,2,6,1,"31.299999239999998",0.041667,0
"2888","ZAF",189,"South Africa",1995,0,4560.64,5.6e+08,19,0.318182,0,5,NA,1372,0,1,3,"2.170000076",0.041667,0
"2889","ZAF",189,"South Africa",1996,0,4652.37,5.3e+08,19,0.40678,0,5,13,1454,0,2,3,"2.170000076",0.0625,0
"2890","ZAF",189,"South Africa",1997,0,4667.48,7.6e+08,19,0.339623,0,3,11,1454,0,3,3,"2.170000076",0.0625,0
"2891","ZAF",189,"South Africa",1998,0,4582.61,8e+08,19,0.304348,0,4,13,1535,0,4,3,"2.170000076",0.083333,0
"2892","ZAF",189,"South Africa",1999,0,4578.79,8.4e+08,19,0.32,0,4,13,1590,2,5,3,"2.170000076",0.145833,0
"2893","ZAF",189,"South Africa",2000,0,4652.34,8.1e+08,19,0.326531,0,4,13,1673,0,1,3,"9.5500001910000005",0.166667,0
"2894","ZAF",189,"South Africa",2001,0,4682.78,7.2e+08,19,0.15,0,5,13,1697,0,2,3,"9.5500001910000005",0.1875,0
"2895","ZAF",189,"South Africa",2002,0,4788.06,8.2e+08,19,0.152542,0,5,12,1741,0,3,3,"9.5500001910000005",0.208333,0
"2896","ZAF",189,"South Africa",2003,0,4866.92,8.9e+08,19,0.135593,0,4,12,1829,0,4,3,"9.5500001910000005",0.25,0
"2897","ZAF",189,"South Africa",2004,0,5028.8,7.7e+08,19,0.122807,0,5,12,1832,2,5,3,"9.5500001910000005",0.25,0
"2898","ZAF",189,"South Africa",2005,0,5234.31,8.3e+08,19,0.083333,0,4,11,1855,0,1,3,"12.369999890000001",0.291667,0
"2899","ZAF",189,"South Africa",2006,0,5465.96,8.5e+08,19,0.084507,0,4,11,1867,0,2,3,"12.369999890000001",0.3125,0
"2900","ZAF",189,"South Africa",2007,0,5706.28,8.8e+08,19,0.063492,0,2,10,1873,0,3,3,"12.369999890000001",0.333333,0
"2901","ZAF",189,"South Africa",2008,0,5848.04,1.1e+09,19,0.095238,0,2,10,NA,0,4,3,"12.369999890000001",0.354167,0
"2902","ZAF",189,"South Africa",2009,0,5697.23,1.1e+09,19,0.166667,0,2,10,NA,2,1,3,"12.369999890000001",0.416667,0
"2903","ZAF",189,"South Africa",2010,0,5794.24,1.1e+09,19,0.137255,0,2,11,NA,0,1,3,"16.659999849999998",0.4375,0
"2904","ZAF",189,"South Africa",2011,0,5923.99,1.4e+09,19,0.163265,0,NA,NA,NA,0,2,3,"16.659999849999998",0.428571,0
"2905","ZAF",189,"South Africa",2012,0,6003.46,NA,NA,0.188679,0,NA,NA,NA,0,3,3,"16.659999849999998",0.428571,0
"2906","KOR",93,"South Korea",1993,0,10488.3,-4.7e+07,16,0.393939,0,4,11,999,0,1,1,"29.112000007629302",0.227273,0
"2907","KOR",93,"South Korea",1994,0,11281.9,-1.3e+08,16,0.52381,0,4,10,1034,0,2,1,"29.112000007629302",0.227273,0
"2908","KOR",93,"South Korea",1995,0,12141.6,4.9e+07,16,0.44,0,4,11,1072,0,3,1,"29.112000007629302",0.227273,0
"2909","KOR",93,"South Korea",1996,0,12868,-1.8e+08,16,0.531915,0,4,10,1138,2,4,2,"29.112000007629302",0.227273,0
"2910","KOR",93,"South Korea",1997,0,13340.8,-2e+08,16,0.5,0,5,10,1200,2,5,2,"34.5",0.227273,0
"2911","KOR",93,"South Korea",1998,0,12337,-6.3e+07,18,0.484848,0,6,11,1250,0,1,2,"34.5",0.227273,0
"2912","KOR",93,"South Korea",1999,0,13411.7,-6e+07,18,0.432432,0,5,10,1301,0,2,2,"34.5",0.227273,0
"2913","KOR",93,"South Korea",2000,0,14428.8,-2.2e+08,18,0.416667,0,5,10,1387,2,3,2,"34.5",0.272727,0
"2914","KOR",93,"South Korea",2001,0,14891.6,-1.4e+08,18,0.358974,0,5,12,1431,0,4,2,"39",0.318182,0
"2915","KOR",93,"South Korea",2002,0,15867.5,-1e+08,18,0.369565,0,4,10,1461,2,5,2,"39",0.304348,0
"2916","KOR",93,"South Korea",2003,0,16231.5,-6e+08,18,0.382979,0,5,11,1555,0,1,2,"39",0.347826,0
"2917","KOR",93,"South Korea",2004,0,16917.6,-8.1e+07,18,0.361702,0,5,11,1602,2,2,2,"39",0.347826,0
"2918","KOR",93,"South Korea",2005,0,17550.9,NA,18,0.28,0,5,10,1653,0,3,2,"35.799999239999998",0.434783,0
"2919","KOR",93,"South Korea",2006,0,18370.5,NA,18,0.298246,0,5,11,1702,0,4,2,"35.799999239999998",0.478261,0
"2920","KOR",93,"South Korea",2007,0,19218.6,NA,18,0.3125,0,6,10,1713,2,5,2,"35.799999239999998",0.521739,0
"2921","KOR",93,"South Korea",2008,0,19519.4,NA,18,0.311111,0,5,9,NA,2,1,1,"35.799999239999998",0.521739,0
"2922","KOR",93,"South Korea",2009,0,19489,NA,18,0.475,0,6,11,NA,0,2,1,".",0.608696,0
"2923","KOR",93,"South Korea",2010,0,20625.1,NA,18,0.421053,0,5,11,NA,0,3,1,".",0.652174,0
"2924","KOR",93,"South Korea",2011,0,21226,NA,18,0.55814,0,NA,NA,NA,0,4,1,".",0.652174,0
"2925","KOR",93,"SouthKorea",2012,0,21562.4,NA,NA,0.473684,0,NA,NA,NA,NA,5,1,".",0.73913,0
"2926","SSDN",150,"SouthSudan",2011,0,NA,1.1e+09,NA,0.4,1,NA,NA,NA,0,1,0,"0",0.428571,0
"2927","SSDN",150,"SouthSudan",2012,0,NA,NA,NA,0.451613,0,NA,NA,NA,0,2,0,"0",0.428571,0
"2928","ESP",54,"Spain",1993,0,19103,NA,20,0.514286,0,7,14,2626,0,11,3,"25.829999919999999",0.083333,0
"2929","ESP",54,"Spain",1994,0,19505.8,NA,20,0.622222,0,6,14,2720,0,12,3,"34.811199996948197",0.083333,0
"2930","ESP",54,"Spain",1995,0,19996.8,NA,20,0.473684,0,6,13,2816,0,13,3,"34.811199996948197",0.083333,0
"2931","ESP",54,"Spain",1996,0,20432.8,NA,20,0.666667,0,5,14,2904,2,14,3,"34.811199996948197",0.083333,0
"2932","ESP",54,"Spain",1997,0,21167.4,NA,20,0.586957,0,6,13,2904,0,1,1,"37.58000183",0.083333,0
"2933","ESP",54,"Spain",1998,0,22036,NA,20,0.560976,0,8,14,3060,0,2,1,"37.58000183",0.083333,0
"2934","ESP",54,"Spain",1999,0,22963.2,NA,20,0.55814,0,7,13,3116,0,3,1,"37.58000183",0.083333,0
"2935","ESP",54,"Spain",2000,0,23920.9,NA,20,0.545455,0,6,14,3312,2,4,1,"37.58000183",0.083333,0
"2936","ESP",54,"Spain",2001,0,24520.2,NA,20,0.488372,0,7,13,3373,0,5,1,"34.709999080000003",0.083333,0
"2937","ESP",54,"Spain",2002,0,24823,NA,20,0.45098,0,7,13,3453,0,6,1,"34.709999080000003",0.083333,0
"2938","ESP",54,"Spain",2003,0,25169.2,NA,20,0.461538,0,5,12,3669,0,7,1,"34.709999080000003",0.083333,0
"2939","ESP",54,"Spain",2004,0,25571.2,NA,20,0.433962,0,7,13,3687,2,8,1,"34.709999080000003",0.083333,0
"2940","ESP",54,"Spain",2005,0,26056.4,NA,20,0.392857,0,6,11,3735,0,1,3,"38.25",0.083333,0
"2941","ESP",54,"Spain",2006,0,26677,NA,20,0.355932,0,5,11,3787,0,2,3,"38.25",0.083333,0
"2942","ESP",54,"Spain",2007,0,27136.1,NA,20,0.392857,0,5,12,3785,0,3,3,"38.25",0.083333,0
"2943","ESP",54,"Spain",2008,0,26971.3,NA,20,0.358491,0,6,12,NA,2,4,3,"38.25",0.083333,0
"2944","ESP",54,"Spain",2009,0,25761.8,NA,20,0.553191,0,6,12,NA,0,5,3,"39.930000309999997",0.083333,0
"2945","ESP",54,"Spain",2010,0,25588.9,NA,20,0.456522,0,7,12,NA,0,6,3,"39.930000309999997",0.083333,0
"2946","ESP",54,"Spain",2011,0,25638.1,NA,20,0.612245,0,NA,NA,NA,NA,7,3,"39.930000309999997",0.083333,0
"2947","ESP",54,"Spain",2012,0,25250.6,NA,NA,0.5,0,NA,NA,NA,0,1,1,"28.729999540000001",0.083333,0
"2948","LKA",103,"Sri Lanka",1993,0,799.341,9.9e+08,15,0.204545,1,2,8,663,0,5,2,"31.799999239999998",0.227273,0
"2949","LKA",103,"Sri Lanka",1994,0,832.545,8.3e+08,15,0.3,1,2,12,660,2,1,2,"31.799999239999998",0.227273,0
"2950","LKA",103,"Sri Lanka",1995,0,866.47,6.7e+08,15,0.238095,1,0,12,694,0,2,3,".",0.227273,0
"2951","LKA",103,"Sri Lanka",1996,0,889.585,6.7e+08,15,0.321429,1,0,8,696,0,3,3,".",0.227273,0
"2952","LKA",103,"Sri Lanka",1997,0,934.74,4.8e+08,15,0.269231,1,1,12,696,0,4,3,".",0.227273,0
"2953","LKA",103,"Sri Lanka",1998,0,967.404,6.4e+08,15,0.23913,1,1,6,711,0,5,3,".",0.227273,0
"2954","LKA",103,"Sri Lanka",1999,0,994.606,3.8e+08,15,0.25,1,2,8,707,2,6,3,".",0.227273,0
"2955","LKA",103,"Sri Lanka",2000,0,1051.74,3.9e+08,15,0.254902,1,0,9,723,2,7,3,".",0.272727,0
"2956","LKA",103,"Sri Lanka",2001,0,1052.29,5.3e+08,16,0.153846,1,2,7,736,2,8,3,"40.211200012207001",0.318182,0
"2957","LKA",103,"Sri Lanka",2002,0,1086.84,5.4e+08,16,0.135593,0,3,9,752,0,9,3,"45.611199989318798",0.304348,0
"2958","LKA",103,"Sri Lanka",2003,0,1136.27,9.3e+08,15,0.164179,1,4,8,811,0,10,3,"45.611199989318798",0.347826,0
"2959","LKA",103,"Sri Lanka",2004,0,1181.99,6.6e+08,15,0.116667,0,5,5,817,2,11,3,"45.611199989318798",0.347826,0
"2960","LKA",103,"Sri Lanka",2005,1,1242.4,1.5e+09,15,0.114754,1,4,6,828,2,12,3,"37.799999239999998",0.434783,0
"2961","K.",92,"StKittsNevis",1993,0,8053.59,1.7e+07,NA,0,0,NA,NA,107,0,NA,NA,".",0.114286,1
"2962","K.",92,"StKittsNevis",1994,0,8359.37,9500000,NA,0.382979,0,NA,NA,112,0,NA,NA,".",0.142857,1
"2963","K.",92,"StKittsNevis",1995,0,8559.9,5100000,NA,0.833333,0,NA,NA,94,0,NA,NA,".",0.142857,1
"2964","K.",92,"StKittsNevis",1996,0,9014.29,9400000,NA,0.431818,0,NA,NA,123,0,NA,NA,".",0.142857,1
"2965","K.",92,"StKittsNevis",1997,0,9516.23,1.1e+07,NA,0.25,0,NA,NA,122,0,NA,NA,".",0.142857,1
"2966","K.",92,"StKittsNevis",1998,0,9515.34,1e+07,NA,0.266667,0,NA,NA,126,NA,NA,NA,".",0.142857,1
"2967","K.",92,"StKittsNevis",1999,0,9889.29,7100000,NA,0.3125,0,NA,NA,124,0,NA,NA,".",0.142857,1
"2968","K.",92,"StKittsNevis",2000,0,9719.2,6400000,NA,0.318182,0,NA,NA,136,NA,NA,NA,".",0.142857,1
"2969","K.",92,"StKittsNevis",2001,0,10079.9,1.7e+07,NA,0.230769,0,7,11,138,0,NA,NA,".",0.142857,1
"2970","K.",92,"StKittsNevis",2002,0,10115.1,4.3e+07,NA,0.181818,0,NA,NA,136,0,NA,NA,".",0.142857,1
"2971","K.",92,"StKittsNevis",2003,0,9812.76,370000,NA,0.2,0,8,12,153,0,NA,NA,".",0.2,1
"2972","K.",92,"StKittsNevis",2004,0,10083.5,130000,NA,0.333333,0,8,10,147,NA,NA,NA,".",0.257143,1
"2973","K.",92,"StKittsNevis",2005,0,10916.2,3400000,NA,0.333333,0,8,12,146,0,NA,NA,".",0.314286,1
"2974","K.",92,"StKittsNevis",2006,0,11389.1,7e+06,NA,0.121212,0,8,13,149,0,NA,NA,".",0.314286,1
"2975","K.",92,"StKittsNevis",2007,0,11559.1,4300000,NA,0.08,0,7,13,146,0,NA,NA,".",0.342857,1
"2976","K.",92,"StKittsNevis",2008,0,11944.1,4.7e+07,NA,0.111111,0,8,10,NA,0,NA,NA,".",0.342857,1
"2977","K.",92,"StKittsNevis",2009,0,11091.2,5800000,NA,0.25,0,8,11,NA,0,NA,NA,".",0.342857,1
"2978","K.",92,"StKittsNevis",2010,0,10984.8,1.2e+07,NA,0.285714,0,8,12,NA,NA,NA,NA,".",0.371429,1
"2979","K.",92,"StKittsNevis",2011,0,11040.3,1.6e+07,NA,0.25,0,NA,NA,NA,0,NA,NA,".",0.4,1
"2980","K.",92,"StKittsNevis",2012,0,10797.1,NA,NA,0.307692,0,NA,NA,NA,0,NA,NA,".",0.4,1
"2981","LCA",101,"StLucia",1993,0,4886.72,4e+07,NA,0.232558,0,NA,NA,184,0,11,1,"43.112000007629298",0.114286,1
"2982","LCA",101,"StLucia",1994,0,4899.19,5e+07,NA,0.413043,0,NA,NA,156,0,12,1,"43.112000007629298",0.142857,1
"2983","LCA",101,"StLucia",1995,0,4999.08,6.9e+07,NA,0.27027,0,NA,NA,182,0,13,1,"43.112000007629298",0.142857,1
"2984","LCA",101,"StLucia",1996,0,5201.9,5.4e+07,NA,0.413793,0,NA,NA,189,0,14,1,"43.112000007629298",0.142857,1
"2985","LCA",101,"StLucia",1997,0,5152.61,3.8e+07,NA,0.255319,0,NA,NA,192,0,15,1,"43.112000007629298",0.142857,1
"2986","LCA",101,"StLucia",1998,0,5405.78,1.1e+07,NA,0.232558,0,NA,NA,184,0,1,3,"35.799999239999998",0.142857,1
"2987","LCA",101,"StLucia",1999,0,5461.67,3.7e+07,NA,0.191489,0,NA,NA,184,0,2,3,"35.799999239999998",0.142857,1
"2988","LCA",101,"StLucia",2000,0,5468.14,1.5e+07,NA,0.270833,0,NA,NA,188,0,3,3,"35.799999239999998",0.142857,1
"2989","LCA",101,"StLucia",2001,0,5150.05,3e+07,NA,0.162791,0,6,14,192,NA,4,3,"35.799999239999998",0.142857,1
"2990","LCA",101,"StLucia",2002,0,5105.35,5.2e+07,NA,0.122807,0,NA,NA,190,0,5,3,"36.599998470000003",0.142857,1
"2991","LCA",101,"StLucia",2003,0,5281.43,2.1e+07,NA,0.129032,0,8,14,207,0,6,3,"36.599998470000003",0.2,1
"2992","LCA",101,"StLucia",2004,0,5665.56,-2.1e+07,NA,0.107143,0,7,14,203,0,7,3,"36.599998470000003",0.257143,1
"2993","LCA",101,"StLucia",2005,0,5492.86,1.3e+07,NA,0.101695,0,6,14,206,0,8,3,"36.599998470000003",0.314286,1
"2994","LCA",101,"StLucia",2006,0,5883.76,2.2e+07,NA,0.078125,0,5,14,212,NA,9,3,"36.599998470000003",0.314286,1
"2995","LCA",101,"StLucia",2007,0,5891.66,2.2e+07,NA,0.080645,0,5,14,210,0,10,1,".",0.342857,1
"2996","LCA",101,"StLucia",2008,0,6100.02,2e+07,NA,0.152542,0,5,13,NA,0,1,1,".",0.342857,1
"2997","LCA",101,"StLucia",2009,0,6035.63,4.4e+07,NA,0.222222,0,5,13,NA,0,2,1,".",0.342857,1
"2998","LCA",101,"StLucia",2010,0,5974.41,4.4e+07,NA,0.226415,0,6,13,NA,0,3,1,".",0.371429,1
"2999","LCA",101,"StLucia",2011,0,5994.22,3.5e+07,NA,0.283019,0,NA,NA,NA,NA,4,1,".",0.4,1
"3000","LCA",101,"StLucia",2012,0,5760.56,NA,NA,0.218182,0,NA,NA,NA,0,1,3,".",0.4,1
"3001","SDN",149,"Sudan",1993,0,480.131,7.1e+08,13,0.173913,1,0,0,433,0,4,0,"0",0.041667,0
"3002","SDN",149,"Sudan",1994,0,470.4,6.2e+08,13,0.26087,1,2,0,438,0,5,0,"0",0.041667,0
"3003","SDN",149,"Sudan",1995,0,484.143,3.3e+08,13,0.174603,1,2,0,437,0,6,0,"0",0.041667,0
"3004","SDN",149,"Sudan",1996,0,498.49,3.1e+08,13,0.295082,1,0,0,437,1,7,0,"0",0.0625,0
"3005","SDN",149,"Sudan",1997,0,536.223,2.2e+08,13,0.25,1,0,1,437,0,8,0,"0",0.0625,0
"3006","SDN",149,"Sudan",1998,0,544.397,3.5e+08,13,0.25,1,0,1,433,0,9,0,"0",0.083333,0
"3007","SDN",149,"Sudan",1999,0,546.263,3.8e+08,13,0.222222,1,0,1,414,0,10,0,"0",0.145833,0
"3008","SDN",149,"Sudan",2000,0,575.933,3.8e+08,13,0.22449,1,0,0,426,2,11,0,"0",0.166667,0
"3009","SDN",149,"Sudan",2001,0,594.557,3.3e+08,13,0.117647,1,0,0,430,0,12,0,"0",0.1875,0
"3010","SDN",149,"Sudan",2002,0,608.965,4.6e+08,14,0.118644,1,0,0,433,0,13,0,"0",0.208333,0
"3011","SDN",149,"Sudan",2003,0,634.157,8.5e+08,14,0.140625,1,0,0,458,0,14,0,"0",0.25,0
"3012","SDN",149,"Sudan",2004,0,647.807,1.2e+09,14,0.114754,1,2,1,443,0,15,0,"0",0.25,0
"3013","SDN",149,"Sudan",2005,0,669.397,2.2e+09,16,0.078125,1,1,1,447,0,16,0,"0",0.291667,0
"3014","SDN",149,"Sudan",2006,1,715.185,2.4e+09,16,0.055556,1,1,1,454,0,17,0,"0",0.3125,0
"3015","SUR",159,"Surinam",1993,0,2845.84,1.3e+08,11,0.266667,0,NA,NA,193,0,2,0,".",0.114286,0
"3016","SUR",159,"Surinam",1994,0,2899.69,9.6e+07,11,0.407407,0,NA,NA,194,0,3,0,".",0.142857,0
"3017","SUR",159,"Surinam",1995,0,2892.42,1.1e+08,11,0.34375,0,NA,NA,186,0,4,0,".",0.142857,0
"3018","SUR",159,"Surinam",1996,0,2889.77,1.6e+08,11,0.431034,0,NA,NA,197,0,5,0,".",0.142857,0
"3019","SUR",159,"Surinam",1997,0,3014.34,1.2e+08,11,0.276596,0,NA,NA,197,0,1,0,".",0.142857,0
"3020","SUR",159,"Surinam",1998,0,3020.02,9.4e+07,11,0.270833,0,NA,NA,203,0,2,0,".",0.142857,0
"3021","SUR",159,"Surinam",1999,0,2952.77,5.8e+07,11,0.177778,0,NA,NA,205,0,3,0,".",0.142857,0
"3022","SUR",159,"Surinam",2000,0,2909.94,5.6e+07,11,0.466667,0,NA,NA,206,NA,4,0,".",0.142857,0
"3023","SUR",159,"Surinam",2001,0,2999.72,4.1e+07,11,0.318182,0,5,11,202,0,1,0,"15.100000380000001",0.142857,0
"3024","SUR",159,"Surinam",2002,0,3084.48,2e+07,11,0.125,0,NA,NA,203,0,2,0,"15.100000380000001",0.142857,0
"3025","SUR",159,"Surinam",2003,0,3224.4,1.5e+07,11,0.152542,0,6,11,216,0,3,0,"15.100000380000001",0.2,0
"3026","SUR",159,"Surinam",2004,0,3476.25,3e+07,11,0.12069,0,5,13,218,0,4,0,"15.100000380000001",0.257143,0
"3027","SUR",159,"Surinam",2005,0,3590.54,5.4e+07,11,0.103448,0,6,11,228,NA,5,0,"15.100000380000001",0.314286,0
"3028","SUR",159,"Surinam",2006,0,3686.7,7.6e+07,11,0.070423,0,6,11,231,0,6,0,"22.112000007629302",0.314286,0
"3029","SUR",159,"Surinam",2007,0,3835.31,1.6e+08,11,0.070175,0,6,11,231,0,7,0,"22.112000007629302",0.342857,0
"3030","SUR",159,"Surinam",2008,0,3955.94,1e+08,11,0.107143,0,7,11,NA,0,8,0,"22.112000007629302",0.342857,0
"3031","SUR",159,"Surinam",2009,0,4037.55,1.6e+08,11,0.173077,0,7,12,NA,0,9,0,"22.112000007629302",0.342857,0
"3032","SUR",159,"Surinam",2010,0,4166.35,1.1e+08,11,0.184211,0,7,12,NA,NA,10,0,"22.112000007629302",0.371429,0
"3033","SUR",159,"Surinam",2011,0,4321.59,9.5e+07,11,0.210526,0,NA,NA,NA,0,1,0,"31.649999619999999",0.4,0
"3034","SUR",159,"Surinam",2012,0,4474.67,NA,NA,0.173077,0,NA,NA,NA,0,2,0,"31.649999619999999",0.4,0
"3035","SWZ",163,"Swaziland",1993,0,2034.79,8.4e+07,11,0.263158,0,5,4,220,1,7,0,"0",0.041667,0
"3036","SWZ",163,"Swaziland",1994,0,2043.92,8.3e+07,11,0.432432,0,7,5,234,0,8,0,"0",0.041667,0
"3037","SWZ",163,"Swaziland",1995,0,2099.84,7.7e+07,11,0.350877,0,5,4,197,0,9,0,"0",0.041667,0
"3038","SWZ",163,"Swaziland",1996,0,2133.84,4.3e+07,11,0.404255,0,5,4,246,0,10,0,"0",0.0625,0
"3039","SWZ",163,"Swaziland",1997,0,2151.41,4e+07,11,0.386364,0,4,5,255,0,11,0,"0",0.0625,0
"3040","SWZ",163,"Swaziland",1998,0,2160.37,4.9e+07,11,0.307692,0,6,4,254,1,12,0,"0",0.083333,0
"3041","SWZ",163,"Swaziland",1999,0,2182.83,4.3e+07,11,0.23913,0,6,4,256,0,13,0,"0",0.145833,0
"3042","SWZ",163,"Swaziland",2000,0,2188.75,2.1e+07,11,0.234043,0,5,3,260,0,14,0,"0",0.166667,0
"3043","SWZ",163,"Swaziland",2001,0,2191.34,5.1e+07,11,0.142857,0,7,5,257,0,15,0,"0",0.1875,0
"3044","SWZ",163,"Swaziland",2002,0,2214.99,3.6e+07,11,0.188679,0,7,3,253,0,16,0,"0",0.208333,0
"3045","SWZ",163,"Swaziland",2003,0,2252.65,5.5e+07,11,0.135135,0,7,2,271,1,17,0,"0",0.25,0
"3046","SWZ",163,"Swaziland",2004,0,2303.66,3.1e+07,11,0.142857,0,6,3,268,0,18,0,"0",0.25,0
"3047","SWZ",163,"Swaziland",2005,0,2339.29,6.1e+07,11,0,0,5,3,265,0,19,0,"0",0.291667,0
"3048","SWZ",163,"Swaziland",2006,0,2387.13,4.3e+07,11,0.089286,0,6,7,261,0,20,0,"0",0.3125,0
"3049","SWZ",163,"Swaziland",2007,0,2434.36,5.7e+07,11,0.037037,0,5,5,264,0,21,0,"0",0.333333,0
"3050","SWZ",163,"Swaziland",2008,0,2450.83,7.3e+07,11,0.098361,0,4,4,NA,1,22,0,"0",0.354167,0
"3051","SWZ",163,"Swaziland",2009,0,2440.1,6e+07,11,0.152174,0,4,4,NA,0,23,0,"0",0.416667,0
"3052","SWZ",163,"Swaziland",2010,0,2445.08,9.7e+07,11,0.16,0,4,5,NA,0,24,0,"0",0.4375,0
"3053","SWZ",163,"Swaziland",2011,0,2413.95,1.2e+08,11,0.148936,0,NA,NA,NA,0,25,0,"0",0.428571,0
"3054","SWZ",163,"Swaziland",2012,0,2341.38,NA,NA,0.177778,0,NA,NA,NA,0,26,0,"0",0.428571,0
"3055","SWE",162,"Sweden",1993,0,28958.8,NA,20,0.575758,0,8,14,2545,0,2,1,"37.700000760000002",0.083333,0
"3056","SWE",162,"Sweden",1994,0,29907.5,NA,20,0.634146,0,8,14,2609,2,3,1,"37.700000760000002",0.083333,0
"3057","SWE",162,"Sweden",1995,0,30922.7,NA,20,0.482143,0,8,13,2733,0,1,3,"22.379999160000001",0.083333,0
"3058","SWE",162,"Sweden",1996,0,31371.3,NA,20,0.611111,0,8,14,2815,0,2,3,"22.379999160000001",0.083333,0
"3059","SWE",162,"Sweden",1997,0,32202.5,NA,20,0.583333,0,6,14,2815,0,1,3,"22.379999160000001",0.083333,0
"3060","SWE",162,"Sweden",1998,0,33538,NA,20,0.534884,0,8,14,2944,2,2,3,"22.379999160000001",0.083333,0
"3061","SWE",162,"Sweden",1999,0,35073.4,NA,20,0.533333,0,8,14,2975,0,3,3,"22.899999619999999",0.083333,0
"3062","SWE",162,"Sweden",2000,0,36576.2,NA,20,0.522727,0,7,14,3141,0,4,3,"22.899999619999999",0.083333,0
"3063","SWE",162,"Sweden",2001,0,36938.6,NA,20,0.47619,0,8,14,3201,0,5,3,"22.899999619999999",0.083333,0
"3064","SWE",162,"Sweden",2002,0,37732.9,NA,20,0.4,0,8,14,3251,2,6,3,"22.899999619999999",0.083333,0
"3065","SWE",162,"Sweden",2003,0,38470.8,NA,20,0.45283,0,7,14,3455,0,1,3,"15.260000229999999",0.083333,0
"3066","SWE",162,"Sweden",2004,0,39942.6,NA,20,0.423077,0,8,14,3468,0,2,3,"15.260000229999999",0.083333,0
"3067","SWE",162,"Sweden",2005,0,41040.7,NA,20,0.375,0,7,13,3496,0,3,3,"15.260000229999999",0.083333,0
"3068","SWE",162,"Sweden",2006,0,42564.2,NA,20,0.316667,0,7,13,3510,2,4,3,"15.260000229999999",0.083333,0
"3069","SWE",162,"Sweden",2007,0,43650,NA,20,0.375,0,7,12,3504,0,1,1,"34.990001679999999",0.083333,0
"3070","SWE",162,"Sweden",2008,0,43045.6,NA,20,0.346154,0,7,12,NA,0,2,1,"34.990001679999999",0.083333,0
"3071","SWE",162,"Sweden",2009,0,40534.5,NA,20,0.531915,0,7,13,NA,0,3,1,"34.990001679999999",0.083333,0
"3072","SWE",162,"Sweden",2010,0,42825.7,NA,20,0.456522,0,7,13,NA,2,4,1,"34.990001679999999",0.083333,0
"3073","SWE",162,"Sweden",2011,0,44078.9,NA,20,0.608696,0,NA,NA,NA,0,5,1,"30.659999849999998",0.083333,0
"3074","SWE",162,"Sweden",2012,0,44091.1,NA,NA,0.456522,0,NA,NA,NA,0,6,1,"30.659999849999998",0.083333,0
"3075","CHE",32,"Switzerland",1993,0,46120.6,NA,NA,NA,0,7,13,2545,0,3,NA,"7",0.083333,0
"3076","CHE",32,"Switzerland",1994,0,46335.4,NA,NA,NA,0,7,14,2624,0,4,NA,"7",0.083333,0
"3077","CHE",32,"Switzerland",1995,0,46248.1,NA,NA,NA,0,7,13,2716,2,1,NA,"7",0.083333,0
"3078","CHE",32,"Switzerland",1996,0,46267.5,NA,NA,NA,0,8,14,2786,0,2,NA,"5",0.083333,0
"3079","CHE",32,"Switzerland",1997,0,47098.7,NA,NA,NA,0,7,14,2786,0,3,NA,"5",0.083333,0
"3080","CHE",32,"Switzerland",1998,0,48243,NA,NA,NA,0,8,14,2931,0,4,NA,"5",0.083333,0
"3081","CHE",32,"Switzerland",1999,0,48683.7,NA,NA,NA,0,8,14,2966,2,1,NA,"5",0.083333,0
"3082","CHE",32,"Switzerland",2000,0,50188.2,NA,NA,NA,0,7,14,3143,0,2,NA,"5.0111999998092598",0.083333,0
"3083","CHE",32,"Switzerland",2001,0,50491.6,NA,NA,NA,0,8,14,3182,0,3,NA,"5.0111999998092598",0.083333,0
"3084","CHE",32,"Switzerland",2002,0,50204,NA,NA,0.416667,0,8,13,3221,0,4,NA,"5.0111999998092598",0.083333,0
"3085","CHE",32,"Switzerland",2003,0,49843.4,NA,NA,0.461538,0,7,14,3406,2,5,NA,"5.0111999998092598",0.083333,0
"3086","CHE",32,"Switzerland",2004,0,50700.4,NA,NA,0.431373,0,7,14,3407,0,1,NA,"7.3112000017166103",0.083333,0
"3087","CHE",32,"Switzerland",2005,0,51734.3,NA,NA,0.37037,0,7,12,3446,0,2,NA,"7.3112000017166103",0.083333,0
"3088","CHE",32,"Switzerland",2006,0,53339.4,NA,NA,0.322034,0,7,12,3467,0,3,NA,"7.3112000017166103",0.083333,0
"3089","CHE",32,"Switzerland",2007,0,54897.8,NA,NA,0.351852,0,7,11,3466,2,4,NA,"7.3112000017166103",0.083333,0
"3090","CHE",32,"Switzerland",2008,0,55377.8,NA,NA,0.320755,0,7,11,NA,0,1,NA,".",0.083333,0
"3091","CHE",32,"Switzerland",2009,0,53630.9,NA,NA,0.5,0,7,12,NA,0,2,NA,".",0.083333,0
"3092","CHE",32,"Switzerland",2010,0,54685.4,NA,NA,0.425532,0,7,13,NA,0,3,NA,".",0.083333,0
"3093","CHE",32,"Switzerland",2011,0,55122.9,NA,NA,0.565217,0,NA,NA,NA,NA,4,NA,".",0.083333,0
