"","cowcode","COUNTRY","YEAR","ACTIVITIES_RESTRICT","VISIT_RESTRICT","TRAVEL_RESTRICT","FUNDING_INT","FUNDING_DOM","VISAS_DIFFICULTIES","VISAS_DENIED","HARASS_AMOUNT","ARREST","SURVEIL","KILLING","COOPT"
"541",402,"Cape Verde",2012,0,0,0,0,0,0,0,0,0,0,0,0
"542",402,"Cape Verde",2013,0,0,0,0,0,0,0,0,0,0,0,0
"543",402,"Cape Verde",2014,0,0,0,0,0,0,0,0,0,0,0,0
"544",482,"Central African Republic",1994,0,0,0,0,0,0,0,0,0,0,0,0
"545",482,"Central African Republic",1995,0,0,0,0,0,0,0,0,0,0,0,0
"546",482,"Central African Republic",1996,0,0,0,0,0,0,0,0,0,0,0,0
"547",482,"Central African Republic",1997,0,0,0,0,0,0,0,0,0,0,0,0
"548",482,"Central African Republic",1998,0,0,0,0,0,0,0,0,0,0,0,0
"549",482,"Central African Republic",1999,1,0,0,0,0,0,0,1,0,0,0,0
"550",482,"Central African Republic",2000,0,0,0,0,0,0,0,0,0,0,0,0
"551",482,"Central African Republic",2001,0,0,0,0,0,0,0,0,0,0,0,0
"552",482,"Central African Republic",2002,0,0,0,0,0,0,0,0,0,0,0,0
"553",482,"Central African Republic",2003,0,0,0,0,0,0,0,0,0,0,0,0
"554",482,"Central African Republic",2004,0,0,0,0,0,0,0,0,0,0,0,0
"555",482,"Central African Republic",2005,0,0,0,0,0,0,0,0,0,0,0,0
"556",482,"Central African Republic",2006,1,0,1,0,0,0,0,1,0,0,0,0
"557",482,"Central African Republic",2007,1,0,1,0,0,0,0,1,0,0,0,0
"558",482,"Central African Republic",2008,1,1,0,0,0,0,0,1,0,0,0,0
"559",482,"Central African Republic",2009,1,1,0,0,0,0,0,2,0,0,0,1
"560",482,"Central African Republic",2010,1,1,0,0,0,0,0,2,0,0,0,1
"561",482,"Central African Republic",2011,1,0,1,0,0,0,0,2,0,0,0,1
"562",482,"Central African Republic",2012,1,0,1,0,0,0,0,2,0,0,0,1
"563",482,"Central African Republic",2013,0,0,0,0,0,0,0,0,0,0,0,0
"564",482,"Central African Republic",2014,1,0,0,0,0,0,0,2,0,0,1,0
"565",483,"Chad",1994,0,0,0,0,0,0,0,0,0,0,0,0
"566",483,"Chad",1995,1,0,0,0,0,0,0,1,0,0,0,0
"567",483,"Chad",1996,1,0,0,0,0,0,0,1,0,0,0,0
"568",483,"Chad",1997,1,0,0,0,0,0,0,1,0,0,0,0
"569",483,"Chad",1998,1,0,0,0,0,0,0,1,0,0,0,0
"570",483,"Chad",1999,1,0,0,0,0,0,0,2,2,0,0,0
"571",483,"Chad",2000,1,0,0,0,0,0,0,2,2,0,0,1
"572",483,"Chad",2001,1,0,0,0,0,1,1,2,2,1,0,1
"573",483,"Chad",2002,1,0,0,0,0,1,1,2,2,0,0,1
"574",483,"Chad",2003,1,0,0,0,0,1,1,2,1,0,0,0
"575",483,"Chad",2004,1,0,0,0,0,1,1,2,1,0,0,0
"576",483,"Chad",2005,1,0,0,0,0,0,0,2,2,0,0,0
"577",483,"Chad",2006,1,0,1,0,0,0,0,2,2,0,1,0
"578",483,"Chad",2007,1,0,1,0,0,0,0,2,2,0,0,0
"579",483,"Chad",2008,1,0,0,0,0,0,0,2,2,1,1,0
"580",483,"Chad",2009,1,0,0,0,0,0,0,2,1,1,1,0
"581",483,"Chad",2010,0,0,0,0,0,0,0,0,0,0,0,0
"582",483,"Chad",2011,0,0,0,0,0,0,0,0,0,0,0,0
"583",483,"Chad",2012,1,0,0,0,0,0,0,2,1,0,0,0
"584",483,"Chad",2013,1,0,0,0,0,1,1,0,0,0,0,0
"585",483,"Chad",2014,0,0,0,0,0,0,0,0,0,0,0,0
"586",155,"Chile",1994,0,0,0,0,0,0,0,0,0,0,0,0
"587",155,"Chile",1995,0,0,0,0,0,0,0,0,0,0,0,0
"588",155,"Chile",1996,0,0,0,0,0,0,0,0,0,0,0,0
"589",155,"Chile",1997,0,0,0,0,0,0,0,0,0,0,0,0
"590",155,"Chile",1998,0,0,0,0,0,0,0,0,0,0,0,0
"591",155,"Chile",1999,0,0,0,0,0,0,0,0,0,0,0,0
"592",155,"Chile",2000,0,0,0,0,0,0,0,0,0,0,0,0
"593",155,"Chile",2001,0,0,0,0,0,0,0,0,0,0,0,0
"594",155,"Chile",2002,0,0,0,0,0,0,0,0,0,0,0,0
"595",155,"Chile",2003,0,0,0,0,0,0,0,0,0,0,0,0
"596",155,"Chile",2004,0,0,0,0,0,0,0,0,0,0,0,0
"597",155,"Chile",2005,0,0,0,0,0,0,0,0,0,0,0,0
"598",155,"Chile",2006,0,0,0,0,0,0,0,0,0,0,0,0
"599",155,"Chile",2007,0,0,0,0,0,0,0,0,0,0,0,0
"600",155,"Chile",2008,0,0,0,0,0,0,0,0,0,0,0,0
"601",155,"Chile",2009,0,0,0,0,0,0,0,0,0,0,0,0
"602",155,"Chile",2010,0,0,0,0,0,0,0,0,0,0,0,0
"603",155,"Chile",2011,0,0,0,0,0,0,0,0,0,0,0,0
"604",155,"Chile",2012,0,0,0,0,0,0,0,0,0,0,0,0
"605",155,"Chile",2013,0,0,0,0,0,0,0,0,0,0,0,0
"606",155,"Chile",2014,0,0,0,0,0,0,0,0,0,0,0,0
"607",710,"China",1994,1,1,0,0,0,1,1,0,1,1,0,0
"608",710,"China",1995,1,1,0,0,0,1,1,0,1,0,0,0
"609",710,"China",1996,1,1,0,0,0,1,1,0,2,0,0,0
"610",710,"China",1997,0,0,0,0,0,1,1,0,0,0,0,0
"611",710,"China",1998,0,0,0,0,0,0,0,0,0,0,0,0
"612",710,"China",1999,0,0,0,0,0,0,0,0,0,0,0,0
"613",710,"China",2000,1,0,0,0,0,1,0,0,0,0,0,1
"614",710,"China",2001,1,0,0,0,0,1,1,0,0,0,0,1
"615",710,"China",2002,1,0,0,0,0,0,0,0,0,0,0,1
"616",710,"China",2003,1,0,0,0,0,1,0,1,1,0,0,1
"617",710,"China",2004,1,1,0,0,0,1,0,1,2,1,0,1
"618",710,"China",2005,1,1,0,1,1,1,1,2,1,2,0,1
"619",710,"China",2006,1,1,0,1,1,1,1,2,0,2,0,1
"620",710,"China",2007,1,1,0,1,1,1,1,2,0,2,0,1
"621",710,"China",2008,1,0,1,1,0,1,1,2,0,1,0,1
"622",710,"China",2009,1,0,1,1,0,1,1,2,0,1,0,1
"623",710,"China",2010,1,0,1,1,0,1,1,2,0,1,0,1
"624",710,"China",2011,1,1,0,1,0,1,1,2,1,1,0,0
"625",710,"China",2012,1,1,0,1,0,1,1,2,0,1,0,1
"626",710,"China",2013,1,1,0,1,0,1,1,2,0,1,0,1
"627",710,"China",2014,1,1,0,1,0,1,1,2,0,1,0,1
"628",100,"Colombia",1994,1,0,0,0,0,0,0,1,0,0,0,0
"629",100,"Colombia",1995,1,0,0,0,0,0,0,1,0,0,0,0
"630",100,"Colombia",1996,1,0,0,0,0,0,0,1,0,0,0,0
"631",100,"Colombia",1997,1,0,0,0,0,0,0,2,0,2,1,0
"632",100,"Colombia",1998,1,0,0,0,0,0,0,2,0,2,1,0
"633",100,"Colombia",1999,1,0,0,0,0,0,0,2,0,2,1,0
"634",100,"Colombia",2000,1,0,0,0,0,0,0,2,0,2,1,0
"635",100,"Colombia",2001,1,0,0,0,0,0,0,2,0,2,1,0
"636",100,"Colombia",2002,1,0,0,0,0,1,0,2,1,2,1,0
"637",100,"Colombia",2003,1,0,0,0,0,0,0,0,1,0,0,0
"638",100,"Colombia",2004,1,0,0,0,0,0,0,0,1,0,0,0
"639",100,"Colombia",2005,1,1,0,0,0,0,0,1,1,0,1,0
"640",100,"Colombia",2006,1,1,0,0,0,0,0,1,1,0,1,0
"641",100,"Colombia",2007,1,1,0,0,0,0,0,1,1,0,0,0
"642",100,"Colombia",2008,1,0,0,0,0,0,0,2,2,0,1,0
"643",100,"Colombia",2009,1,0,0,0,0,0,0,2,2,0,1,0
"644",100,"Colombia",2010,1,0,0,0,0,0,0,2,2,0,1,0
"645",100,"Colombia",2011,1,0,0,0,0,0,0,0,1,0,0,0
"646",100,"Colombia",2012,1,0,0,0,0,0,0,1,1,0,0,0
"647",100,"Colombia",2013,1,0,0,0,0,0,0,1,1,0,0,0
"648",100,"Colombia",2014,1,0,0,0,0,0,0,1,1,0,0,0
"649",581,"Comoros",1994,1,0,0,0,0,0,0,0,0,0,0,0
"650",581,"Comoros",1995,1,0,0,0,0,0,0,0,0,0,0,0
"651",581,"Comoros",1996,1,0,0,0,0,0,0,0,0,0,0,0
"652",581,"Comoros",1997,0,0,0,0,0,0,0,0,0,0,0,0
"653",581,"Comoros",1998,0,0,0,0,0,0,0,0,0,0,0,0
"654",581,"Comoros",1999,0,0,0,0,0,0,0,0,0,0,0,0
"655",581,"Comoros",2000,0,0,0,0,0,0,0,0,0,0,0,0
"656",581,"Comoros",2001,0,0,0,0,0,0,0,0,0,0,0,0
"657",581,"Comoros",2002,0,0,0,0,0,0,0,0,0,0,0,0
"658",581,"Comoros",2003,0,0,0,0,0,0,0,0,0,0,0,0
"659",581,"Comoros",2004,0,0,0,0,0,0,0,0,0,0,0,0
"660",581,"Comoros",2005,0,0,0,0,0,0,0,0,0,0,0,0
"661",581,"Comoros",2006,0,0,0,0,0,0,0,0,0,0,0,0
"662",581,"Comoros",2007,0,0,0,0,0,0,0,0,0,0,0,0
"663",581,"Comoros",2008,0,0,0,0,0,0,0,0,0,0,0,0
"664",581,"Comoros",2009,0,0,0,0,0,0,0,0,0,0,0,0
"665",581,"Comoros",2010,0,0,0,0,0,0,0,0,0,0,0,0
"666",581,"Comoros",2011,0,0,0,0,0,0,0,0,0,0,0,0
"667",581,"Comoros",2012,0,0,0,0,0,0,0,0,0,0,0,0
"668",581,"Comoros",2013,0,0,0,0,0,0,0,0,0,0,0,0
"669",581,"Comoros",2014,0,0,0,0,0,0,0,0,0,0,0,0
"670",484,"Congo",1994,0,0,0,0,0,0,0,0,0,0,0,0
"671",484,"Congo",1995,0,0,0,0,0,0,0,0,0,0,0,0
"672",484,"Congo",1996,1,1,0,0,0,0,0,1,1,0,0,0
"673",484,"Congo",1997,1,1,0,0,0,0,0,0,0,0,0,0
"674",484,"Congo",1998,1,0,0,0,0,0,0,1,0,0,0,0
"675",484,"Congo",1999,1,0,0,0,0,0,0,1,0,0,0,0
"676",484,"Congo",2000,1,0,0,0,0,0,0,1,0,0,0,0
"677",484,"Congo",2001,1,0,0,0,0,0,0,1,0,0,0,0
"678",484,"Congo",2002,1,0,1,0,0,0,0,1,0,0,0,0
"679",484,"Congo",2003,1,0,1,0,0,0,0,1,0,0,0,0
"680",484,"Congo",2004,1,0,1,0,0,0,0,1,0,0,0,0
"681",484,"Congo",2005,1,1,0,0,0,0,0,0,0,0,0,0
"682",484,"Congo",2006,1,1,0,0,0,0,0,0,0,0,0,0
"683",484,"Congo",2007,1,1,0,0,0,0,0,0,0,0,0,0
"684",484,"Congo",2008,1,0,1,0,0,0,0,1,0,0,0,0
"685",484,"Congo",2009,1,0,1,0,0,0,0,1,0,0,0,0
"686",484,"Congo",2010,1,0,1,0,0,0,0,1,0,0,0,0
"687",484,"Congo",2011,1,0,0,0,0,0,0,1,0,0,0,1
"688",484,"Congo",2012,1,0,0,0,0,0,0,1,0,0,0,1
"689",484,"Congo",2013,1,0,0,0,0,0,0,1,0,0,0,1
"690",484,"Congo",2014,1,0,0,0,0,0,0,0,0,0,0,0
"691",490,"Congo, Democratic Republic of",1994,1,0,0,0,0,0,0,2,1,0,0,0
"692",490,"Congo, Democratic Republic of",1995,1,0,0,0,0,0,0,1,0,0,0,0
"693",490,"Congo, Democratic Republic of",1996,1,0,0,0,0,0,0,1,0,0,0,0
"694",490,"Congo, Democratic Republic of",2000,1,0,1,0,0,0,0,2,2,0,0,0
"695",490,"Congo, Democratic Republic of",2001,1,0,0,0,0,0,0,2,2,0,0,0
"696",490,"Congo, Democratic Republic of",2002,1,0,0,0,0,0,0,1,1,0,0,0
"697",490,"Congo, Democratic Republic of",2003,0,0,0,0,0,0,0,0,0,0,0,0
"698",490,"Congo, Democratic Republic of",2004,1,0,1,0,0,0,0,2,2,0,0,0
"699",490,"Congo, Democratic Republic of",2005,1,1,0,0,0,0,0,2,2,0,1,0
"700",490,"Congo, Democratic Republic of",2006,1,1,0,0,0,0,0,1,2,1,0,0
"701",490,"Congo, Democratic Republic of",2007,1,1,1,0,0,0,0,2,2,0,0,0
"702",490,"Congo, Democratic Republic of",2008,1,0,1,0,0,0,0,2,2,0,0,0
"703",490,"Congo, Democratic Republic of",2009,1,0,1,0,0,0,0,2,2,0,1,0
"704",490,"Congo, Democratic Republic of",2010,1,0,1,0,0,0,0,2,2,0,1,0
"705",490,"Congo, Democratic Republic of",2011,1,1,0,0,0,0,0,2,1,0,0,0
"706",490,"Congo, Democratic Republic of",2012,1,1,0,0,0,0,0,2,1,0,1,0
"707",490,"Congo, Democratic Republic of",2013,1,0,0,0,0,0,0,2,1,0,0,0
"708",490,"Congo, Democratic Republic of",2014,1,0,0,0,0,1,1,2,1,0,0,0
"709",94,"Costa Rica",1994,0,0,0,0,0,0,0,0,0,0,0,0
"710",94,"Costa Rica",1995,0,0,0,0,0,0,0,0,0,0,0,0
"711",94,"Costa Rica",1996,0,0,0,0,0,0,0,0,0,0,0,0
"712",94,"Costa Rica",1997,0,0,0,0,0,0,0,0,0,0,0,0
"713",94,"Costa Rica",1998,0,0,0,0,0,0,0,0,0,0,0,0
"714",94,"Costa Rica",1999,0,0,0,0,0,0,0,0,0,0,0,0
"715",94,"Costa Rica",2000,0,0,0,0,0,0,0,0,0,0,0,0
"716",94,"Costa Rica",2001,0,0,0,0,0,0,0,0,0,0,0,0
"717",94,"Costa Rica",2002,0,0,0,0,0,0,0,0,0,0,0,0
"718",94,"Costa Rica",2003,0,0,0,0,0,0,0,0,0,0,0,0
"719",94,"Costa Rica",2004,0,0,0,0,0,0,0,0,0,0,0,0
"720",94,"Costa Rica",2005,0,0,0,0,0,0,0,0,0,0,0,0
"721",94,"Costa Rica",2006,0,0,0,0,0,0,0,0,0,0,0,0
"722",94,"Costa Rica",2007,0,0,0,0,0,0,0,0,0,0,0,0
"723",94,"Costa Rica",2008,0,0,0,0,0,0,0,0,0,0,0,0
"724",94,"Costa Rica",2009,0,0,0,0,0,0,0,0,0,0,0,0
"725",94,"Costa Rica",2010,0,0,0,0,0,0,0,0,0,0,0,0
"726",94,"Costa Rica",2011,0,0,0,0,0,0,0,0,0,0,0,0
"727",94,"Costa Rica",2012,0,0,0,0,0,0,0,0,0,0,0,0
"728",94,"Costa Rica",2013,0,0,0,0,0,0,0,0,0,0,0,0
"729",94,"Costa Rica",2014,0,0,0,0,0,0,0,0,0,0,0,0
"730",437,"Cote d'lvoire",1994,1,1,0,0,0,0,0,0,0,0,0,0
"731",437,"Cote d'lvoire",1995,1,1,0,0,0,0,0,0,0,0,0,0
"732",437,"Cote d'lvoire",1996,1,1,0,0,0,0,0,0,0,0,0,0
"733",437,"Cote d'lvoire",1997,0,0,0,0,0,0,0,0,0,0,0,0
"734",437,"Cote d'lvoire",1998,0,0,0,0,0,0,0,0,0,0,0,0
"735",437,"Cote d'lvoire",1999,0,0,0,0,0,0,0,0,0,0,0,0
"736",437,"Cote d'lvoire",2000,0,0,0,0,0,0,0,0,0,0,0,0
"737",437,"Cote d'lvoire",2001,1,0,0,0,0,0,0,1,0,0,0,0
"738",437,"Cote d'lvoire",2002,1,1,1,0,0,0,0,1,1,0,0,0
"739",437,"Cote d'lvoire",2003,1,0,1,0,0,0,0,0,0,0,0,0
"740",437,"Cote d'lvoire",2004,1,0,1,0,0,0,0,2,0,0,0,0
"741",437,"Cote d'lvoire",2005,1,1,1,1,0,0,0,1,0,0,0,0
"742",437,"Cote d'lvoire",2006,1,1,1,1,0,0,0,1,0,0,0,0
"743",437,"Cote d'lvoire",2007,1,1,1,1,0,0,0,1,0,0,0,0
"744",437,"Cote d'lvoire",2008,1,1,0,0,0,0,0,1,0,0,0,0
"745",437,"Cote d'lvoire",2009,1,0,0,0,0,0,0,1,0,0,0,0
"746",437,"Cote d'lvoire",2010,1,0,1,0,0,0,0,1,1,0,0,0
"747",437,"Cote d'lvoire",2011,1,0,1,0,0,0,0,1,0,0,0,0
"748",437,"Cote d'lvoire",2012,0,0,0,0,0,0,0,0,0,0,0,0
"749",437,"Cote d'lvoire",2013,0,0,0,0,0,0,0,0,0,0,0,0
"750",437,"Cote d'lvoire",2014,0,0,0,0,0,0,0,0,0,0,0,0
"751",344,"Croatia",1994,1,0,0,0,0,0,0,1,0,0,0,0
"752",344,"Croatia",1995,0,0,0,0,0,0,0,0,0,0,0,0
"753",344,"Croatia",1996,1,0,0,0,0,0,0,2,0,2,0,0
"754",344,"Croatia",1997,1,0,0,0,0,0,0,0,1,0,0,0
"755",344,"Croatia",1998,1,0,0,0,1,0,0,1,0,0,0,0
"756",344,"Croatia",1999,1,0,0,0,1,0,0,2,0,0,0,0
"757",344,"Croatia",2000,1,0,0,0,1,0,0,0,0,0,0,0
"758",344,"Croatia",2001,1,0,0,0,0,0,0,0,0,0,0,0
"759",344,"Croatia",2002,1,0,0,0,0,0,0,0,0,0,0,0
"760",344,"Croatia",2003,0,0,0,0,0,0,0,0,0,0,0,0
"761",344,"Croatia",2004,0,0,0,0,0,0,0,0,0,0,0,0
"762",344,"Croatia",2005,0,0,0,0,0,0,0,0,0,0,0,1
"763",344,"Croatia",2006,0,0,0,0,0,0,0,0,0,0,0,0
"764",344,"Croatia",2007,0,0,0,0,0,0,0,0,0,0,0,0
"765",344,"Croatia",2008,0,0,0,0,0,0,0,0,0,0,0,0
"766",344,"Croatia",2009,0,0,0,0,0,0,0,0,0,0,0,0
"767",344,"Croatia",2010,0,0,0,0,0,0,0,0,0,0,0,0
"768",344,"Croatia",2011,0,0,0,0,0,0,0,0,0,0,0,0
"769",344,"Croatia",2012,0,0,0,0,0,0,0,0,0,0,0,0
"770",344,"Croatia",2013,0,0,0,0,0,0,0,0,0,0,0,0
"771",344,"Croatia",2014,0,0,0,0,0,0,0,0,0,0,0,0
"772",40,"Cuba",1994,1,0,0,0,0,1,1,2,0,0,0,0
"773",40,"Cuba",1995,1,1,0,0,0,1,1,2,2,0,0,0
"774",40,"Cuba",1996,1,0,0,0,0,1,1,2,0,0,0,0
"775",40,"Cuba",1997,1,0,0,0,0,1,1,2,0,0,0,0
"776",40,"Cuba",1998,1,0,0,0,0,1,1,2,0,0,0,0
"777",40,"Cuba",1999,1,0,0,0,0,0,0,2,0,0,0,0
"778",40,"Cuba",2000,1,0,0,0,0,1,1,2,0,2,0,1
"779",40,"Cuba",2001,1,0,0,0,0,1,1,2,0,2,0,1
"780",40,"Cuba",2002,1,0,0,0,0,1,1,2,0,2,0,1
"781",40,"Cuba",2003,1,0,0,0,0,1,1,2,1,1,0,1
"782",40,"Cuba",2004,1,0,0,0,0,1,1,2,1,1,0,1
"783",40,"Cuba",2005,1,1,0,0,1,1,1,2,2,1,0,0
"784",40,"Cuba",2006,1,1,1,0,1,1,1,2,2,1,0,1
"785",40,"Cuba",2007,1,1,1,0,0,1,1,2,0,0,0,0
"786",40,"Cuba",2008,1,1,1,0,0,1,1,2,0,0,0,0
"787",40,"Cuba",2009,1,0,1,0,0,0,0,2,0,0,0,0
"788",40,"Cuba",2010,1,0,1,0,0,0,0,2,0,0,0,0
"789",40,"Cuba",2011,1,1,0,0,0,0,0,2,0,0,0,0
"790",40,"Cuba",2012,1,1,0,0,0,0,0,2,0,0,0,0
"791",40,"Cuba",2013,1,1,0,0,0,0,0,2,0,0,0,0
"792",40,"Cuba",2014,1,1,0,0,0,0,0,2,1,1,0,0
"793",352,"Cyprus",1994,0,0,0,0,0,0,0,0,0,0,0,0
"794",352,"Cyprus",1995,0,0,0,0,0,0,0,0,0,0,0,0
"795",352,"Cyprus",1996,0,0,0,0,0,0,0,0,0,0,0,0
"796",352,"Cyprus",1997,0,0,0,0,0,0,0,0,0,0,0,0
"797",352,"Cyprus",1998,0,0,0,0,0,0,0,0,0,0,0,0
"798",352,"Cyprus",1999,0,0,0,0,0,0,0,0,0,0,0,0
"799",352,"Cyprus",2000,0,0,0,0,0,0,0,0,0,0,0,0
"800",352,"Cyprus",2001,0,0,0,0,0,0,0,0,0,0,0,0
"801",352,"Cyprus",2002,0,0,0,0,0,0,0,0,0,0,0,0
"802",352,"Cyprus",2003,0,0,0,0,0,0,0,0,0,0,0,0
"803",352,"Cyprus",2004,0,0,0,0,0,0,0,0,0,0,0,0
"804",352,"Cyprus",2005,0,0,0,0,0,0,0,0,0,0,0,0
"805",352,"Cyprus",2006,0,0,0,0,0,0,0,0,0,0,0,0
"806",352,"Cyprus",2007,1,0,0,0,0,0,0,1,0,0,0,0
"807",352,"Cyprus",2008,1,0,0,0,0,0,0,1,0,0,0,0
"808",352,"Cyprus",2009,0,0,0,0,0,0,0,0,0,0,0,0
"809",352,"Cyprus",2010,0,0,0,0,0,0,0,0,0,0,0,0
"810",352,"Cyprus",2011,0,0,0,0,0,0,0,0,0,0,0,0
"811",352,"Cyprus",2012,0,0,0,0,0,0,0,0,0,0,0,0
"812",352,"Cyprus",2013,0,0,0,0,0,0,0,0,0,0,0,0
"813",352,"Cyprus",2014,0,0,0,0,0,0,0,0,0,0,0,0
"814",316,"Czech Republic",1994,0,0,0,0,0,0,0,0,0,0,0,0
"815",316,"Czech Republic",1995,0,0,0,0,0,0,0,0,0,0,0,0
"816",316,"Czech Republic",1996,0,0,0,0,0,0,0,0,0,0,0,0
"817",316,"Czech Republic",1997,0,0,0,0,0,0,0,0,NA,0,0,0
"818",316,"Czech Republic",1998,0,0,0,0,0,0,0,0,NA,0,0,0
"819",316,"Czech Republic",1999,0,0,0,0,0,0,0,0,NA,0,0,0
"820",316,"Czech Republic",2000,1,1,0,0,0,0,0,0,0,0,0,0
"821",316,"Czech Republic",2001,0,0,0,0,0,0,0,0,0,0,0,0
"822",316,"Czech Republic",2002,0,0,0,0,0,0,0,0,0,0,0,0
"823",316,"Czech Republic",2003,0,0,0,0,0,0,0,0,0,0,0,0
"824",316,"Czech Republic",2004,0,0,0,0,0,0,0,0,0,0,0,0
"825",316,"Czech Republic",2005,0,0,0,0,0,0,0,0,0,0,0,0
"826",316,"Czech Republic",2006,0,0,0,0,0,0,0,0,0,0,0,0
"827",316,"Czech Republic",2007,0,0,0,0,0,0,0,0,0,0,0,0
"828",316,"Czech Republic",2008,0,0,0,0,0,0,0,0,0,0,0,0
"829",316,"Czech Republic",2009,0,0,0,0,0,0,0,0,0,0,0,0
"830",316,"Czech Republic",2010,0,0,0,0,0,0,0,0,0,0,0,0
"831",316,"Czech Republic",2011,0,0,0,0,0,0,0,0,0,0,0,0
"832",316,"Czech Republic",2012,0,0,0,0,0,0,0,0,0,0,0,0
"833",316,"Czech Republic",2013,0,0,0,0,0,0,0,0,0,0,0,0
"834",316,"Czech Republic",2014,0,0,0,0,0,0,0,0,0,0,0,0
"835",522,"Djibouti",1994,1,0,0,0,0,0,0,0,1,0,0,0
"836",522,"Djibouti",1995,1,0,0,0,0,0,0,0,1,0,0,0
"837",522,"Djibouti",1996,1,0,0,0,0,0,0,0,1,0,0,0
"838",522,"Djibouti",1997,1,0,0,0,0,0,0,0,0,0,0,0
"839",522,"Djibouti",1998,1,0,0,0,0,0,0,0,1,0,0,1
"840",522,"Djibouti",1999,1,0,0,0,0,0,0,1,1,0,0,0
"841",522,"Djibouti",2000,1,0,0,0,0,0,0,1,0,0,0,0
"842",522,"Djibouti",2001,1,0,0,0,0,0,0,1,0,0,0,0
"843",522,"Djibouti",2002,1,0,0,0,0,0,0,1,0,0,0,0
"844",522,"Djibouti",2003,1,0,0,0,0,0,0,1,0,0,0,0
"845",522,"Djibouti",2004,1,0,0,0,0,0,0,1,0,0,0,0
"846",522,"Djibouti",2005,1,0,0,0,0,0,0,0,0,0,0,0
"847",522,"Djibouti",2006,1,0,0,0,0,0,0,0,0,0,0,0
"848",522,"Djibouti",2007,1,0,0,0,0,0,0,1,1,0,0,1
"849",522,"Djibouti",2008,1,0,0,0,0,0,0,1,0,0,0,0
"850",522,"Djibouti",2009,1,0,0,0,0,0,0,1,1,0,0,0
"851",522,"Djibouti",2010,1,0,0,0,0,0,0,1,0,0,0,1
"852",522,"Djibouti",2011,1,0,0,0,0,0,0,1,1,0,0,1
"853",522,"Djibouti",2012,1,0,0,0,0,0,0,1,1,0,0,1
"854",522,"Djibouti",2013,1,0,0,0,0,0,0,0,0,0,0,1
"855",522,"Djibouti",2014,1,0,1,0,0,0,0,2,1,0,0,1
"856",42,"Dominican Republic",1994,0,0,0,0,0,0,0,0,0,0,0,0
"857",42,"Dominican Republic",1995,0,0,0,0,0,0,0,0,0,0,0,0
"858",42,"Dominican Republic",1996,0,0,0,0,0,0,0,0,0,0,0,0
"859",42,"Dominican Republic",1997,0,0,0,0,0,0,0,0,0,0,0,0
"860",42,"Dominican Republic",1998,1,0,0,0,0,0,0,1,0,0,0,0
"861",42,"Dominican Republic",1999,1,0,0,0,0,0,0,1,0,0,0,0
"862",42,"Dominican Republic",2000,0,0,0,0,0,0,0,0,0,0,0,0
"863",42,"Dominican Republic",2001,0,0,0,0,0,0,0,0,0,0,0,0
"864",42,"Dominican Republic",2002,0,0,0,0,0,0,0,0,0,0,0,0
"865",42,"Dominican Republic",2003,0,0,0,0,0,0,0,0,0,0,0,0
"866",42,"Dominican Republic",2004,0,0,0,0,0,0,0,0,0,0,0,0
"867",42,"Dominican Republic",2005,0,0,0,0,0,0,0,0,0,0,0,0
"868",42,"Dominican Republic",2006,0,0,0,0,0,0,0,0,0,0,0,0
"869",42,"Dominican Republic",2007,1,0,0,0,0,0,0,1,0,0,0,0
"870",42,"Dominican Republic",2008,1,0,0,0,0,0,0,1,0,0,0,0
"871",42,"Dominican Republic",2009,1,0,0,0,0,0,0,1,0,0,0,0
"872",42,"Dominican Republic",2010,1,0,0,0,0,0,0,1,0,0,0,0
"873",42,"Dominican Republic",2011,1,0,0,0,1,0,0,1,0,0,0,0
"874",42,"Dominican Republic",2012,0,0,0,0,0,0,0,0,0,0,0,0
"875",42,"Dominican Republic",2013,0,0,0,0,0,0,0,0,0,0,0,0
"876",42,"Dominican Republic",2014,1,0,0,0,0,0,0,1,0,0,0,0
"877",130,"Ecuador",1994,0,0,0,0,0,0,0,0,0,0,0,0
"878",130,"Ecuador",1995,0,0,0,0,0,0,0,0,0,0,0,0
"879",130,"Ecuador",1996,0,0,0,0,0,0,0,0,0,0,0,0
"880",130,"Ecuador",1997,0,0,0,0,0,0,0,0,0,0,0,0
"881",130,"Ecuador",1998,0,0,0,0,0,0,0,0,0,0,0,0
"882",130,"Ecuador",1999,0,0,0,0,0,0,0,0,0,0,0,0
"883",130,"Ecuador",2000,0,0,0,0,0,0,0,0,0,0,0,0
"884",130,"Ecuador",2001,0,0,0,0,0,0,0,0,0,0,0,0
"885",130,"Ecuador",2002,1,0,0,0,0,0,0,1,0,1,0,0
"886",130,"Ecuador",2003,0,0,0,0,0,0,0,0,0,0,0,0
"887",130,"Ecuador",2004,0,0,0,0,0,0,0,0,0,0,0,0
"888",130,"Ecuador",2005,0,0,0,0,0,0,0,0,0,0,0,0
"889",130,"Ecuador",2006,0,0,0,0,0,0,0,0,0,0,0,0
"890",130,"Ecuador",2007,0,0,0,0,0,0,0,0,0,0,0,0
"891",130,"Ecuador",2008,0,0,0,0,0,0,0,0,0,0,0,0
"892",130,"Ecuador",2009,0,0,0,0,0,0,0,0,0,0,0,0
"893",130,"Ecuador",2010,0,0,0,0,0,0,0,0,0,0,0,0
"894",130,"Ecuador",2011,1,0,0,0,0,0,0,1,0,0,0,0
